name,id,date
Marina,CC2009BEL-A-EMU-200,2011-06-27 10:25:33
Jonko,CC2010GRC-A-CC1-200,2011-06-25 13:54:53
Jonko,CC2007FRA-A-TOR-200,2011-06-25 13:53:37
Jonko,RE1999FIN-A-RE1-200,2011-06-25 13:51:55
Lili,CC2004ITA-A-CC1-200,2011-06-16 09:27:00
Jonko,RE1999FIN-A-RE1-100,2011-06-13 15:59:47
Marina,RE1999FIN-A-RE1-200,2011-06-13 13:03:58
Niki,CC2009VAT-A-CC1-200,2011-06-13 12:57:57
Niki,CC2004ITA-A-CC1-200,2011-06-13 12:57:13
Niki,CC2008ITA-A-CC1-200,2011-06-13 12:57:04
Niki,RE2007SVN-A-RE1-100,2011-06-13 12:56:31
Niki,RE2007SVN-A-RE1-020,2011-06-13 12:56:25
Jonko,RE1999FIN-A-RE1-020,2011-05-17 11:14:26
Niki,CC2010FRA-A-CC1-200,2011-05-17 11:04:10
Lili,RE2002IRL-A-RE1-020,2011-05-17 10:40:46
Marina,CC2007FRA-A-TOR-200,2011-05-17 10:28:26
Marina,RE2002IRL-A-RE1-100,2011-05-16 22:13:50
Niki,CC2010GRC-A-CC1-200,2011-05-16 13:34:45
Marina,RE2009SVK-A-RE1-200,2011-05-05 14:17:02
Niki,CC2010BEL-A-CC1-200,2011-05-03 09:53:19
Niki,CC2011SVK-A-CC1-200,2011-05-03 09:53:15
Niki,RE2008CYP-A-RE1-200,2011-04-19 11:51:44
Marina,RE2002LUX-A-RE1-010,2011-04-19 11:51:37
Marina,RE2008MLT-A-RE1-200,2011-04-19 11:51:16
Lili,RE2008BEL-A-RE2-002,2011-04-19 11:45:55
Lili,RE2002IRL-A-RE1-001,2011-04-19 11:45:28
Jonko,RE2011EST-A-RE1-005,2011-04-18 17:51:57
Jonko,RE2011EST-A-RE1-001,2011-04-18 17:51:49
Jonko,RE2009SVK-A-RE1-010,2011-04-18 17:50:48
Jonko,RE2009SVK-A-RE1-050,2011-04-18 17:50:32
Jonko,RE2007SVN-A-RE1-010,2011-04-18 17:49:47
Jonko,RE2009SVK-A-RE1-001,2011-04-18 17:48:44
Jonko,RE2009SVK-A-RE1-002,2011-04-18 17:48:37
Jonko,RE2009SVK-A-RE1-005,2011-04-18 17:48:26
Jonko,RE2007SVN-A-RE1-005,2011-04-18 17:48:19
Jonko,RE2007SVN-A-RE1-002,2011-04-18 17:47:24
Jonko,RE2007SVN-A-RE1-001,2011-04-18 17:47:18
Jonko,RE2002PRT-A-RE1-050,2011-04-18 17:46:02
Jonko,RE2002PRT-A-RE1-020,2011-04-18 17:45:57
Jonko,RE2002PRT-A-RE1-005,2011-04-18 17:45:51
Jonko,RE2002PRT-A-RE1-002,2011-04-18 17:45:44
Jonko,RE2002PRT-A-RE1-001,2011-04-18 17:45:39
Jonko,RE2002LUX-A-RE1-001,2011-04-18 17:44:44
Jonko,RE2002LUX-A-RE1-002,2011-04-18 17:44:39
Jonko,RE2002LUX-A-RE1-005,2011-04-18 17:44:34
Jonko,RE2002LUX-A-RE1-050,2011-04-18 17:44:27
Jonko,RE2002LUX-A-RE1-100,2011-04-18 17:44:21
Jonko,RE2002LUX-A-RE1-200,2011-04-18 17:44:16
Jonko,RE2008MLT-A-RE1-001,2011-04-18 17:44:09
Jonko,RE2008MLT-A-RE1-002,2011-04-18 17:44:04
Jonko,RE2008MLT-A-RE1-005,2011-04-18 17:43:59
Jonko,RE2008MLT-A-RE1-010,2011-04-18 17:43:53
Jonko,RE2008MLT-A-RE1-020,2011-04-18 17:43:46
Jonko,RE2008MLT-A-RE1-050,2011-04-18 17:43:40
Jonko,RE2008MLT-A-RE1-100,2011-04-18 17:43:32
Jonko,RE2002IRL-A-RE1-020,2011-04-18 17:43:13
Jonko,RE2002IRL-A-RE1-010,2011-04-18 17:43:09
Jonko,RE2002IRL-A-RE1-005,2011-04-18 17:43:03
Jonko,RE2002IRL-A-RE1-002,2011-04-18 17:42:58
Jonko,RE2002IRL-A-RE1-001,2011-04-18 17:42:52
Jonko,RE2007FIN-A-RE2-200,2011-04-18 17:42:11
Jonko,RE2007FIN-A-RE2-100,2011-04-18 17:42:07
Jonko,RE2007FIN-A-RE2-050,2011-04-18 17:42:03
Jonko,RE2007FIN-A-RE2-020,2011-04-18 17:41:59
Jonko,RE2007FIN-A-RE2-010,2011-04-18 17:41:52
Jonko,RE2007FIN-A-RE2-005,2011-04-18 17:41:47
Jonko,RE2007FIN-A-RE2-002,2011-04-18 17:41:43
Jonko,RE2007FIN-A-RE2-001,2011-04-18 17:41:38
Jonko,RE2008BEL-A-RE2-002,2011-04-18 17:40:40
Jonko,RE2008CYP-A-RE1-010,2011-04-18 17:39:01
Jonko,RE2008CYP-A-RE1-020,2011-04-18 17:38:56
Jonko,RE2008CYP-A-RE1-050,2011-04-18 17:38:52
Jonko,RE2008CYP-A-RE1-100,2011-04-18 17:38:25
Jonko,RE2008CYP-A-RE1-005,2011-04-18 17:38:12
Jonko,RE2008CYP-A-RE1-002,2011-04-18 17:38:07
Jonko,RE2008CYP-A-RE1-001,2011-04-18 17:38:03
Marina,RE2007FIN-A-RE2-200,2011-04-18 14:38:23
Marina,RE2007FIN-A-RE2-100,2011-04-18 14:38:11
Marina,RE2007FIN-A-RE2-050,2011-04-18 14:37:50
Marina,RE2002LUX-A-RE1-050,2011-04-18 14:37:45
Marina,RE2008MLT-A-RE1-050,2011-04-18 14:37:38
Marina,RE2008CYP-A-RE1-050,2011-04-18 14:37:30
Marina,RE2008CYP-A-RE1-020,2011-04-18 14:37:17
Marina,RE2002IRL-A-RE1-020,2011-04-18 14:37:12
Marina,RE2007FIN-A-RE2-020,2011-04-18 14:37:03
Marina,RE2002PRT-A-RE1-020,2011-04-18 14:36:56
Marina,RE2008MLT-A-RE1-020,2011-04-18 14:36:49
Marina,RE2008CYP-A-RE1-010,2011-04-18 14:36:32
Marina,RE2007FIN-A-RE2-010,2011-04-18 14:36:15
Marina,RE2008CYP-A-RE1-005,2011-04-18 14:35:56
Marina,RE2007FIN-A-RE2-005,2011-04-18 14:35:50
Marina,RE2011EST-A-RE1-005,2011-04-18 14:35:40
Marina,RE2008MLT-A-RE1-005,2011-04-18 14:35:21
Marina,RE2002LUX-A-RE1-005,2011-04-18 14:35:13
Marina,RE2002LUX-A-RE1-002,2011-04-18 14:35:00
Marina,RE2008BEL-A-RE2-002,2011-04-18 14:34:54
Marina,RE2002PRT-A-RE1-002,2011-04-18 14:34:41
Marina,RE2007FIN-A-RE2-002,2011-04-18 14:34:31
Marina,RE2008CYP-A-RE1-002,2011-04-18 14:34:21
Marina,RE2002IRL-A-RE1-002,2011-04-18 14:34:03
Marina,RE2008MLT-A-RE1-002,2011-04-18 14:33:46
Marina,RE2002PRT-A-RE1-001,2011-04-18 14:33:28
Marina,RE2008MLT-A-RE1-001,2011-04-18 14:33:22
Marina,RE2002LUX-A-RE1-001,2011-04-18 14:33:15
Marina,RE2002IRL-A-RE1-001,2011-04-18 14:33:06
Marina,RE2007FIN-A-RE2-001,2011-04-18 14:32:54
Marina,RE2008CYP-A-RE1-001,2011-04-18 14:32:40
Niki,RE2007SVN-A-RE1-002,2011-04-18 14:30:52
Niki,RE2007SVN-A-RE1-001,2011-04-18 14:30:46
Niki,RE2009SVK-A-RE1-002,2011-04-18 14:30:38
Niki,RE2009SVK-A-RE1-005,2011-04-11 09:35:04
Marina,CC2007DEU-A-TOR-200,2011-04-08 14:36:38
Niki,CC2009AUT-A-EMU-200,2011-04-08 14:31:44
Niki,CC2009DEU-A-EMU-200,2011-04-08 14:29:17
Lili,RE2007FIN-A-RE2-010,2011-04-05 15:14:33
Niki,RE2002PRT-A-RE1-002,2011-04-05 09:11:09
Niki,RE2002PRT-A-RE1-001,2011-04-05 09:11:06
Niki,RE2008MLT-A-RE1-200,2011-04-05 09:10:54
Niki,RE2008MLT-A-RE1-050,2011-04-05 09:10:49
Niki,RE2008MLT-A-RE1-005,2011-04-05 09:10:36
Niki,RE2008MLT-A-RE1-002,2011-04-05 09:10:34
Niki,RE2008MLT-A-RE1-001,2011-04-05 09:10:30
Niki,RE2002LUX-A-RE1-100,2011-04-05 09:10:02
Niki,RE2002LUX-A-RE1-010,2011-04-05 09:09:56
Niki,RE2002LUX-A-RE1-005,2011-04-05 09:09:49
Niki,RE2002LUX-A-RE1-001,2011-04-05 09:09:44
Niki,RE2002IRL-A-RE1-005,2011-04-05 09:09:29
Niki,RE2002IRL-A-RE1-002,2011-04-05 09:09:24
Niki,RE1999FIN-A-RE1-010,2011-04-05 09:09:05
Niki,RE1999FIN-A-RE1-005,2011-04-05 09:09:01
Niki,RE1999FIN-A-RE1-002,2011-04-05 09:08:58
Niki,RE1999FIN-A-RE1-001,2011-04-05 09:08:55
Niki,RE2008CYP-A-RE1-100,2011-04-05 09:08:33
Niki,RE2008CYP-A-RE1-050,2011-04-05 09:08:29
Niki,RE2008CYP-A-RE1-002,2011-04-05 09:08:21
Niki,RE2008CYP-A-RE1-001,2011-04-05 09:08:17
Lili,RE2007SVN-A-RE1-020,2011-04-03 16:53:49
Lili,RE2007SVN-A-RE1-005,2011-04-03 16:53:36
Lili,RE2007SVN-A-RE1-001,2011-04-03 16:53:17
Lili,RE2008MLT-A-RE1-200,2011-04-03 16:52:45
Lili,CC2007GRC-A-TOR-200,2011-04-03 16:52:30
Niki,RE2006SMR-A-RE1-200,2011-04-02 15:50:47
Niki,RE2006SMR-A-RE1-100,2011-04-02 15:50:43
Niki,RE2006SMR-A-RE1-050,2011-04-02 15:50:39
Niki,RE2006SMR-A-RE1-020,2011-04-02 15:50:35
Niki,RE2006SMR-A-RE1-010,2011-04-02 15:50:32
Niki,RE2006SMR-A-RE1-005,2011-04-02 15:50:28
Niki,RE2006SMR-A-RE1-002,2011-04-02 15:50:25
Niki,RE2006SMR-A-RE1-001,2011-04-02 15:50:21
Lili,CC2004GRC-A-CC1-200,2011-04-01 13:28:00
Niki,CC2010FIN-A-CC1-200,2011-03-31 09:19:39
Niki,RE2007FIN-A-RE2-200,2011-03-31 09:19:36
Niki,RE2007FIN-A-RE2-100,2011-03-31 09:19:33
Niki,RE2007FIN-A-RE2-050,2011-03-31 09:19:29
Niki,RE2007FIN-A-RE2-020,2011-03-31 09:19:26
Niki,RE2007FIN-A-RE2-005,2011-03-31 09:19:23
Niki,RE2007FIN-A-RE2-002,2011-03-31 09:19:20
Niki,RE2007FIN-A-RE2-001,2011-03-31 09:19:17
Jonko,RE2006VAT-A-RE3-050,2011-03-29 14:10:18
Niki,RE2006VAT-A-RE3-050,2011-03-29 13:46:52
Marina,RE1999BEL-A-RE1-010,2011-03-28 14:29:33
Marina,RE2002PRT-A-RE1-050,2011-03-28 14:26:10
Marina,RE2008BEL-A-RE2-050,2011-03-28 14:26:02
Marina,RE1999BEL-A-RE1-050,2011-03-28 14:25:58
Lili,RE2002PRT-A-RE1-200,2011-03-28 14:25:40
Marina,RE2008BEL-A-RE2-020,2011-03-28 14:25:36
Lili,RE1999BEL-A-RE1-001,2011-03-28 14:25:23
Marina,RE2008BEL-A-RE2-005,2011-03-28 14:25:23
Marina,RE1999BEL-A-RE1-005,2011-03-28 14:25:20
Lili,RE2002LUX-A-RE1-002,2011-03-28 14:25:11
Marina,RE1999BEL-A-RE1-002,2011-03-28 14:25:08
Lili,RE2002LUX-A-RE1-020,2011-03-28 14:24:59
Marina,RE2008BEL-A-RE2-001,2011-03-28 14:24:50
Marina,RE1999BEL-A-RE1-001,2011-03-28 14:24:47
Lili,CC2007LUX-A-CC1-200,2011-03-28 14:24:41
Lili,RE2008BEL-A-RE2-200,2011-03-28 14:24:22
Lili,RE2008BEL-A-RE2-020,2011-03-28 14:24:16
Lili,RE2008BEL-A-RE2-005,2011-03-28 14:24:07
Lili,RE2008BEL-A-RE2-001,2011-03-28 14:23:59
Jonko,RE1999BEL-A-RE1-010,2011-03-28 14:23:58
Jonko,RE2002LUX-A-RE1-020,2011-03-28 14:20:46
Jonko,RE2002IRL-A-RE1-200,2011-03-28 14:20:32
Jonko,RE2002PRT-A-RE1-010,2011-03-28 14:20:12
Jonko,RE2008BEL-A-RE2-010,2011-03-28 14:19:39
Jonko,RE2008BEL-A-RE2-020,2011-03-28 14:19:30
Jonko,RE2008BEL-A-RE2-050,2011-03-28 14:19:13
Jonko,RE2008BEL-A-RE2-001,2011-03-28 14:18:40
Jonko,RE1999BEL-A-RE1-001,2011-03-28 14:18:36
Jonko,RE1999BEL-A-RE1-002,2011-03-28 14:18:25
Jonko,RE2008BEL-A-RE2-005,2011-03-28 14:18:11
Marina,RE2008BEL-A-RE2-010,2011-03-28 13:42:34
Jonko,RE1999BEL-A-RE1-005,2011-03-28 10:25:06
Lili,RE2002IRL-A-RE1-100,2011-03-28 09:15:40
Niki,RE2009SVK-A-RE1-001,2011-03-26 20:47:33
Niki,RE2002IRL-A-RE1-001,2011-03-26 20:47:00
Niki,RE2002PRT-A-RE1-100,2011-03-25 21:42:02
Niki,RE2002LUX-A-RE1-050,2011-03-25 21:41:12
Niki,RE2002IRL-A-RE1-020,2011-03-25 21:39:51
Niki,RE2008BEL-A-RE2-020,2011-03-25 21:38:40
Niki,RE2008BEL-A-RE2-002,2011-03-25 21:36:08
Niki,RE2008BEL-A-RE2-001,2011-03-25 21:35:34
Niki,RE1999BEL-A-RE1-001,2011-03-25 21:35:17
Niki,CC2008BEL-A-CC1-200,2011-03-24 22:00:34
Niki,RE2008BEL-A-RE2-200,2011-03-24 21:59:37
Niki,RE2008BEL-A-RE2-100,2011-03-24 21:58:55
Niki,RE2008BEL-A-RE2-050,2011-03-24 21:57:43
Niki,RE2002PRT-A-RE1-050,2011-03-24 21:57:19
Niki,RE2002PRT-A-RE1-020,2011-03-24 21:56:54
Niki,RE2002PRT-A-RE1-005,2011-03-24 21:55:59
Niki,RE2008CYP-A-RE1-005,2011-03-24 21:55:32
Niki,RE2008BEL-A-RE2-005,2011-03-24 21:55:04
Marina,RE2002IRL-A-RE1-200,2011-03-23 10:30:46
Niki,RE2008MLT-A-RE1-010,2011-03-23 10:27:01
Niki,RE2008MLT-A-RE1-020,2011-03-23 10:26:48
Niki,RE2008MLT-A-RE1-100,2011-03-23 10:26:39
Niki,RE2002IRL-A-RE1-050,2011-03-22 13:35:07
Marina,RE2002IRL-A-RE1-050,2011-03-22 13:34:08
Jonko,RE2002IRL-A-RE1-100,2011-03-22 13:29:18
Lili,RE2002IRL-A-RE1-050,2011-03-22 13:27:26
Marina,RE2011EST-A-RE1-100,2011-03-21 10:22:01
Marina,RE2011EST-A-RE1-002,2011-03-21 10:21:57
Marina,RE2011EST-A-RE1-001,2011-03-21 10:21:52
Jonko,RE2011EST-A-RE1-010,2011-03-21 10:06:17
Jonko,RE2011EST-A-RE1-050,2011-03-21 10:05:57
Lili,RE2011EST-A-RE1-100,2011-03-21 09:41:18
Lili,RE2011EST-A-RE1-001,2011-03-21 09:41:11
Niki,RE2011EST-A-RE1-200,2011-03-19 14:46:04
Niki,RE2011EST-A-RE1-001,2011-03-19 14:45:52
Lili,RE2002IRL-A-RE1-200,2011-03-14 12:55:36
Jonko,RE1999NLD-A-RE1-100,2011-03-07 10:52:06
Lili,RE2002PRT-A-RE1-020,2011-03-07 10:43:03
Marina,RE2002PRT-A-RE1-010,2011-03-07 10:16:16
Marina,RE2002GRC-A-RE1-200,2011-03-07 10:15:49
Niki,RE2009SVK-A-RE1-200,2011-03-07 09:55:01
Jonko,RE2008MLT-A-RE1-200,2011-03-03 00:20:55
Marina,RE1999NLD-A-RE1-100,2011-02-28 10:39:38
Marina,RE1999NLD-A-RE1-010,2011-02-28 10:39:14
Lili,RE2009SVK-A-RE1-200,2011-02-24 16:18:46
Niki,RE2009SVK-A-RE1-020,2011-02-24 13:34:35
Jonko,RE2011EST-A-RE1-020,2011-02-15 15:19:11
Jonko,RE2011EST-A-RE1-002,2011-02-15 15:19:03
Marina,RE1999FIN-A-RE1-020,2011-02-15 10:36:40
Marina,RE2011EST-A-RE1-020,2011-02-15 10:35:08
Marina,RE2011EST-A-RE1-010,2011-02-15 10:35:03
Lili,RE2011EST-A-RE1-020,2011-02-15 09:56:45
Lili,RE2011EST-A-RE1-010,2011-02-15 09:56:38
Niki,RE2011EST-A-RE1-100,2011-02-14 18:56:59
Niki,RE2011EST-A-RE1-050,2011-02-14 18:56:56
Niki,RE2011EST-A-RE1-020,2011-02-14 18:56:52
Niki,RE2011EST-A-RE1-010,2011-02-14 18:56:48
Niki,RE2011EST-A-RE1-005,2011-02-14 18:56:45
Niki,RE2011EST-A-RE1-002,2011-02-14 18:56:41
Niki,RE2007FIN-A-RE2-010,2011-02-14 18:56:23
Niki,RE1999FIN-A-RE1-050,2011-02-14 18:55:49
Marina,CC2010DEU-A-CC1-200,2011-01-20 17:56:15
Marina,RE2002PRT-A-RE1-005,2011-01-20 17:53:54
Lili,RE2002LUX-A-RE1-050,2011-01-20 09:05:29
Lili,RE2008BEL-A-RE2-010,2011-01-20 09:05:12
Lili,RE1999BEL-A-RE1-010,2011-01-20 09:05:07
Lili,RE2002LUX-A-RE1-010,2011-01-20 09:04:57
Lili,RE2002IRL-A-RE1-010,2011-01-20 09:04:53
Lili,RE2002IRL-A-RE1-005,2011-01-20 09:04:40
Lili,RE1999BEL-A-RE1-002,2011-01-20 09:04:20
Lili,RE2002LUX-A-RE1-001,2011-01-20 09:04:03
Lili,RE2002PRT-A-RE1-001,2011-01-20 09:03:45
Jonko,RE2009SVK-A-RE1-020,2011-01-19 21:20:59
Jonko,CC2009DEU-A-CC1-200,2011-01-19 21:20:25
Jonko,CC2009AUT-A-EMU-200,2011-01-19 21:19:55
Jonko,RE2007SVN-A-RE1-020,2011-01-19 21:19:04
Jonko,RE2007SVN-A-RE1-050,2011-01-19 21:18:36
Jonko,RE2009SVK-A-RE1-100,2011-01-19 21:17:56
Jonko,RE2009SVK-A-RE1-200,2011-01-19 21:17:44
Jonko,RE2008CYP-A-RE1-200,2011-01-19 21:16:53
Jonko,RE2008BEL-A-RE2-200,2011-01-19 21:16:32
Niki,CC2008PRT-A-CC1-200,2011-01-14 09:06:07
Niki,CC2009PRT-A-CC1-200,2011-01-14 09:06:01
Niki,CC2009PRT-A-EMU-200,2011-01-14 09:05:54
Niki,CC2006LUX-A-CC1-200,2011-01-14 09:05:31
Niki,CC2007LUX-A-CC1-200,2011-01-14 09:05:13
Niki,CC2008LUX-A-CC1-200,2011-01-14 09:05:04
Niki,CC2009LUX-A-CC1-200,2011-01-14 09:04:41
Niki,CC2009LUX-A-EMU-200,2011-01-14 09:04:18
Niki,CC2009FIN-A-EMU-200,2011-01-14 09:04:01
Niki,CC2008FIN-A-CC1-200,2011-01-14 09:03:43
Niki,RE1999BEL-A-RE1-002,2010-12-22 19:05:36
Niki,CC2010SVN-A-CC1-200,2010-12-21 09:47:44
Niki,CC2010LUX-A-CC1-200,2010-12-21 09:47:39
Niki,CC2009SVN-A-EMU-200,2010-12-21 09:47:36
Niki,CC2009MLT-A-EMU-200,2010-12-21 09:47:29
Niki,CC2009CYP-A-EMU-200,2010-12-21 09:47:25
Niki,CC2009SVK-A-CC1-200,2010-12-21 09:47:21
Niki,CC2008SVN-A-CC1-200,2010-12-21 09:47:16
Marina,RE1999FRA-A-RE1-002,2010-12-20 11:39:23
Marina,RE1999FRA-A-RE1-001,2010-12-20 11:39:13
Jonko,RE1999NLD-A-RE1-050,2010-12-20 10:50:14
Jonko,RE1999BEL-A-RE1-050,2010-12-20 10:49:49
Niki,RE1999NLD-A-RE1-100,2010-12-20 09:23:50
Lili,RE2002PRT-A-RE1-005,2010-12-18 21:22:12
Lili,RE2008BEL-A-RE2-050,2010-12-18 21:20:13
Lili,RE1999BEL-A-RE1-100,2010-12-18 21:19:24
Lili,CC2010FRA-A-CC1-200,2010-12-15 09:34:33
Marina,RE1999NLD-A-RE1-050,2010-12-11 10:17:31
Marina,CC2010FRA-A-CC1-200,2010-12-11 10:17:02
Marina,RE2008BEL-A-RE2-200,2010-12-11 10:16:43
Lili,RE1999BEL-A-RE1-050,2010-12-09 14:57:22
Lili,RE2002PRT-A-RE1-100,2010-12-09 10:50:35
Lili,RE2002LUX-A-RE1-100,2010-12-09 10:50:24
Marina,RE2002LUX-A-RE1-020,2010-11-29 10:28:19
Marina,RE1999BEL-A-RE1-020,2010-11-29 10:27:45
Marina,RE2002AUT-A-RE1-100,2010-11-29 10:27:16
Lili,RE2002AUT-A-RE1-050,2010-11-29 10:26:52
Marina,RE2002AUT-A-RE1-050,2010-11-29 10:26:45
Marina,RE1999FRA-A-RE1-020,2010-11-29 10:26:04
Niki,RE2002LUX-A-RE1-002,2010-11-28 18:46:01
Niki,RE2008BEL-A-RE2-010,2010-11-28 18:45:46
Niki,RE2002PRT-A-RE1-010,2010-11-28 18:45:37
Niki,RE1999BEL-A-RE1-020,2010-11-28 18:44:57
Niki,RE2002LUX-A-RE1-020,2010-11-28 18:44:44
Niki,RE2007SVN-A-RE1-050,2010-11-28 18:43:44
Niki,RE1999NLD-A-RE1-050,2010-11-28 18:43:32
Niki,RE1999BEL-A-RE1-050,2010-11-28 18:43:20
Niki,CC2007DEU-A-TOR-200,2010-11-28 18:42:34
Niki,RE2002IRL-A-RE1-200,2010-11-28 18:42:00
Niki,RE1999FIN-A-RE1-200,2010-11-28 18:41:51
Niki,RE2002PRT-A-RE1-200,2010-11-28 18:41:32
Niki,RE2002LUX-A-RE1-200,2010-11-28 18:41:21
Niki,RE1999NLD-A-RE1-200,2010-11-28 18:41:06
Marina,RE1999NLD-A-RE1-200,2010-11-25 11:18:02
Jonko,RE1999NLD-A-RE1-200,2010-11-24 22:13:36
Jonko,RE2007SVN-A-RE1-100,2010-11-24 22:12:29
Jonko,RE1999ESP-A-RE1-200,2010-11-24 22:11:58
Sofia,CC2008FRA-A-CC1-200,2010-11-24 13:34:23
Sofia,RE2009SVK-A-RE1-100,2010-11-24 13:30:43
Lili,RE1999NLD-A-RE1-010,2010-11-23 10:38:55
Marina,RE2008CYP-A-RE1-200,2010-11-23 10:32:16
Marina,RE1999ITA-A-RE1-001,2010-11-22 22:33:56
Marina,RE1999ESP-A-RE1-200,2010-11-22 11:27:41
Jonko,RE2002GRC-A-RE1-200,2010-11-22 11:11:03
Jonko,CC2006DEU-A-CC1-200,2010-11-22 11:10:45
Lili,RE1999FRA-A-RE1-020,2010-11-22 11:09:09
Niki,CC2006DEU-A-CC1-200,2010-11-22 11:06:47
Niki,RE1999BEL-A-RE1-005,2010-11-22 11:06:25
Marina,RE2002IRL-A-RE1-005,2010-11-22 11:06:12
Lili,CC2009DEU-A-CC1-200,2010-11-22 11:01:56
Lili,CC2007DEU-A-CC1-200,2010-11-22 11:01:45
Lili,CC2008DEU-A-CC1-200,2010-11-22 11:01:23
Lili,RE1999NLD-A-RE1-002,2010-11-22 11:00:50
Marina,RE1999FRA-A-RE1-200,2010-11-22 10:58:50
Marina,RE2002AUT-A-RE1-200,2010-11-22 10:58:36
Marina,CC2008DEU-A-CC1-200,2010-11-22 10:58:22
Marina,CC2007DEU-A-CC1-200,2010-11-22 10:58:15
Niki,CC2007DEU-A-CC1-200,2010-11-22 10:57:49
Niki,CC2008DEU-A-CC1-200,2010-11-22 10:57:39
Niki,RE2002AUT-A-RE1-200,2010-11-22 10:57:09
Niki,RE1999NLD-A-RE1-002,2010-11-22 10:56:48
Niki,RE2002GRC-A-RE1-005,2010-11-22 10:56:40
Marina,RE1999NLD-A-RE1-020,2010-11-22 10:54:37
Marina,RE1999NLD-A-RE1-002,2010-11-22 10:54:25
Marina,RE2002AUT-A-RE1-002,2010-11-22 10:54:12
Marina,RE1999NLD-A-RE1-001,2010-11-22 10:54:04
Marina,RE1999ESP-A-RE1-001,2010-11-22 10:53:58
Marina,RE2002GRC-A-RE1-001,2010-11-22 10:53:52
Jonko,RE1999NLD-A-RE1-002,2010-11-22 10:53:35
Jonko,RE1999ITA-A-RE1-001,2010-11-22 10:53:07
Jonko,RE1999ESP-A-RE1-001,2010-11-22 10:52:46
Jonko,RE2002AUT-A-RE1-005,2010-11-22 10:52:05
Jonko,RE1999ITA-A-RE1-005,2010-11-22 10:51:43
Jonko,CC2007DEU-A-CC1-200,2010-11-22 10:51:08
Jonko,CC2008DEU-A-CC1-200,2010-11-22 10:50:30
Lili,CC2008BEL-A-CC1-200,2010-11-22 10:34:31
Lili,RE1999NLD-A-RE1-001,2010-11-22 10:34:13
Marina,RE2002PRT-A-RE1-100,2010-11-12 14:22:20
Niki,RE1999NLD-A-RE1-020,2010-11-11 10:34:37
Marina,RE2002GRC-A-RE1-005,2010-11-11 10:34:36
Marina,RE1999FRA-A-RE1-005,2010-11-11 10:34:19
Jonko,RE2002LUX-A-RE1-010,2010-11-10 11:03:11
Jonko,RE1999ESP-A-RE1-020,2010-11-10 11:02:38
Jonko,RE1999FRA-A-RE1-100,2010-11-10 11:02:21
Marina,RE1999ITA-A-RE1-200,2010-11-10 10:56:26
Marina,RE1999FRA-A-RE1-100,2010-11-10 10:55:44
Marina,RE2002AUT-A-RE1-005,2010-11-10 10:55:01
Niki,RE1999FIN-A-RE1-100,2010-11-10 10:51:46
Lili,RE1999NLD-A-RE1-100,2010-11-10 09:42:13
Lili,RE1999ESP-A-RE1-020,2010-11-10 09:41:57
Lili,RE2002PRT-A-RE1-010,2010-11-10 09:41:32
Lili,RE1999ESP-A-RE1-001,2010-11-10 09:40:21
Niki,RE2002IRL-A-RE1-100,2010-11-09 09:19:47
Sofia,RE2002GRC-A-RE1-100,2010-11-04 13:35:51
Sofia,RE2002IRL-A-RE1-010,2010-11-04 13:33:31
Sofia,RE1999FRA-A-RE1-020,2010-11-04 13:32:37
Sofia,RE1999ITA-A-RE1-020,2010-11-04 13:32:11
Sofia,RE1999FRA-A-RE1-002,2010-11-04 13:29:44
Sofia,RE1999BEL-A-RE1-020,2010-11-04 13:28:01
Sofia,RE1999BEL-A-RE1-002,2010-11-04 13:27:48
Sofia,RE2002LUX-A-RE1-002,2010-11-04 13:25:31
Sofia,RE2007SVN-A-RE1-200,2010-11-04 13:24:33
Sofia,RE1999ITA-A-RE1-010,2010-11-04 13:07:49
Sofia,RE1999BEL-A-RE1-010,2010-11-04 13:07:24
Sofia,RE2002GRC-A-RE1-001,2010-11-04 13:06:52
Sofia,RE1999ITA-A-RE1-005,2010-11-04 13:06:12
Sofia,RE1999FRA-A-RE1-001,2010-11-04 13:05:02
Sofia,RE2002PRT-A-RE1-001,2010-11-04 13:04:13
Sofia,RE1999NLD-A-RE1-020,2010-11-04 13:03:52
Sofia,RE1999NLD-A-RE1-010,2010-11-04 13:03:33
Sofia,RE2002AUT-A-RE1-001,2010-11-04 12:53:54
Sofia,RE1999NLD-A-RE1-002,2010-11-04 12:53:05
Sofia,RE1999ESP-A-RE1-001,2010-11-04 12:52:48
Sofia,RE2002AUT-A-RE1-005,2010-11-04 12:50:16
Sofia,RE1999NLD-A-RE1-001,2010-11-04 12:49:45
Sofia,RE1999ITA-A-RE1-100,2010-11-04 12:45:07
Sofia,RE1999BEL-A-RE1-001,2010-11-04 12:43:48
Sofia,RE1999BEL-A-RE1-005,2010-11-04 12:43:32
Sofia,RE1999NLD-A-RE1-005,2010-11-04 12:43:21
Sofia,RE1999ESP-A-RE1-005,2010-11-04 12:42:57
Sofia,RE1999ESP-A-RE1-002,2010-11-04 12:41:31
Sofia,RE2007FIN-A-RE2-005,2010-11-04 12:40:45
Sofia,RE1999ITA-A-RE1-002,2010-11-04 12:39:16
Sofia,RE2002IRL-A-RE1-005,2010-11-04 12:38:53
Sofia,RE2002LUX-A-RE1-001,2010-11-04 12:35:16
Sofia,RE2002AUT-A-RE1-020,2010-11-04 12:34:36
