type,year,country,series,value,id,image,feature,volume
RE,2014,Netherlands,NLD-02,2.0,RE2014NLD-A-RE2-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_2Euro.jpg,,
RE,1999,Netherlands,NLD-01,1.0,RE1999NLD-A-RE1-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_1euro_2000.jpg,,
RE,2014,Netherlands,NLD-02,1.0,RE2014NLD-A-RE2-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_1euro_2014.jpg,,
RE,1999,Netherlands,NLD-01,0.5,RE1999NLD-A-RE1-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_50cents_2000.jpg,,
RE,2014,Netherlands,NLD-02,0.5,RE2014NLD-A-RE2-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_50cent.jpg,,
RE,1999,Netherlands,NLD-01,0.2,RE1999NLD-A-RE1-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_20cent_2000.jpg,,
RE,2014,Netherlands,NLD-02,0.2,RE2014NLD-A-RE2-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_20cent.jpg,,
RE,1999,Netherlands,NLD-01,0.1,RE1999NLD-A-RE1-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_10cent_2000.jpg,,
RE,2014,Netherlands,NLD-02,0.1,RE2014NLD-A-RE2-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_10cent.jpg,,
RE,1999,Netherlands,NLD-01,0.05,RE1999NLD-A-RE1-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_5cent_2000.jpg,,
RE,2014,Netherlands,NLD-02,0.05,RE2014NLD-A-RE2-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_5cent_2014.jpg,,
RE,1999,Netherlands,NLD-01,0.02,RE1999NLD-A-RE1-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_2cent_2000.jpg,,
RE,2014,Netherlands,NLD-02,0.02,RE2014NLD-A-RE2-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_2cent_2014.jpg,,
RE,1999,Netherlands,NLD-01,0.01,RE1999NLD-A-RE1-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_1cent_2000.jpg,,
RE,2014,Netherlands,NLD-02,0.01,RE2014NLD-A-RE2-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/nl/Netherlands_1cent_2014.jpg,,
RE,2002,Portugal,PRT-01,2.0,RE2002PRT-A-RE1-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/pt/Portugal_2euro.jpg,,
RE,2002,Portugal,PRT-01,1.0,RE2002PRT-A-RE1-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/pt/Portugal_1Euro.jpg,,
RE,2002,Portugal,PRT-01,0.5,RE2002PRT-A-RE1-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/pt/Portugal_50cent.jpg,,
RE,2002,Portugal,PRT-01,0.2,RE2002PRT-A-RE1-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/pt/Portugal_20cent.jpg,,
RE,2002,Portugal,PRT-01,0.1,RE2002PRT-A-RE1-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/pt/Portugal_10cent.jpg,,
RE,2002,Portugal,PRT-01,0.05,RE2002PRT-A-RE1-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/pt/Portugal_5cent.jpg,,
RE,2002,Portugal,PRT-01,0.02,RE2002PRT-A-RE1-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/pt/Portugal_2cent.jpg,,
RE,2002,Portugal,PRT-01,0.01,RE2002PRT-A-RE1-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/pt/Portugal_1cent.jpg,,
RE,2006,San Marino,SMR-01,2.0,RE2006SMR-A-RE1-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_2euro_2010.jpg,,
RE,2017,San Marino,SMR-02,2.0,RE2017SMR-A-RE2-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_2euro_2017.jpg,,
RE,2006,San Marino,SMR-01,1.0,RE2006SMR-A-RE1-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_1euro_2010.jpg,,
RE,2017,San Marino,SMR-02,1.0,RE2017SMR-A-RE2-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_1euro_2017.jpg,,
RE,2006,San Marino,SMR-01,0.5,RE2006SMR-A-RE1-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_50cent.jpg,,
RE,2017,San Marino,SMR-02,0.5,RE2017SMR-A-RE2-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_50cent_2017.jpg,,
RE,2006,San Marino,SMR-01,0.2,RE2006SMR-A-RE1-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_20cent.jpg,,
RE,2017,San Marino,SMR-02,0.2,RE2017SMR-A-RE2-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_20cent_2017.jpg,,
RE,2006,San Marino,SMR-01,0.1,RE2006SMR-A-RE1-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_10cent.jpg,,
RE,2017,San Marino,SMR-02,0.1,RE2017SMR-A-RE2-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_10cent_2017.jpg,,
RE,2006,San Marino,SMR-01,0.05,RE2006SMR-A-RE1-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_5cent.jpg,,
RE,2017,San Marino,SMR-02,0.05,RE2017SMR-A-RE2-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_5cent_2017.jpg,,
RE,2006,San Marino,SMR-01,0.02,RE2006SMR-A-RE1-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_2cent.jpg,,
RE,2017,San Marino,SMR-02,0.02,RE2017SMR-A-RE2-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_2cent_2017.jpg,,
RE,2006,San Marino,SMR-01,0.01,RE2006SMR-A-RE1-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_1cent.jpg,,
RE,2017,San Marino,SMR-02,0.01,RE2017SMR-A-RE2-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/sm/SanMarino_1cent_2017.jpg,,
RE,2009,Slovakia,SVK-01,2.0,RE2009SVK-A-RE1-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/sk/Slovakia_2Euro.jpg,,
RE,2009,Slovakia,SVK-01,1.0,RE2009SVK-A-RE1-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/sk/Slovakia_1Euro.jpg,,
RE,2009,Slovakia,SVK-01,0.5,RE2009SVK-A-RE1-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/sk/Slovakia_50cent.jpg,,
RE,2009,Slovakia,SVK-01,0.2,RE2009SVK-A-RE1-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/sk/Slovakia_20cent.jpg,,
RE,2009,Slovakia,SVK-01,0.1,RE2009SVK-A-RE1-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/sk/Slovakia_10cent.jpg,,
RE,2009,Slovakia,SVK-01,0.05,RE2009SVK-A-RE1-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/sk/Slovakia_5cent.jpg,,
RE,2009,Slovakia,SVK-01,0.02,RE2009SVK-A-RE1-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/sk/Slovakia_2cent.jpg,,
RE,2009,Slovakia,SVK-01,0.01,RE2009SVK-A-RE1-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/sk/Slovakia_1cent.jpg,,
RE,2007,Slovenia,SVN-01,2.0,RE2007SVN-A-RE1-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/sl/Slovenia_2Euro.jpg,,
RE,2007,Slovenia,SVN-01,1.0,RE2007SVN-A-RE1-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/sl/Slovenia_1Euro.jpg,,
RE,2007,Slovenia,SVN-01,0.5,RE2007SVN-A-RE1-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/sl/Slovenia_50cent.jpg,,
RE,2007,Slovenia,SVN-01,0.2,RE2007SVN-A-RE1-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/sl/Slovenia_20cent.jpg,,
RE,2007,Slovenia,SVN-01,0.1,RE2007SVN-A-RE1-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/sl/Slovenia_10cent.jpg,,
RE,2007,Slovenia,SVN-01,0.05,RE2007SVN-A-RE1-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/sl/Slovenia_5cent.jpg,,
RE,2007,Slovenia,SVN-01,0.02,RE2007SVN-A-RE1-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/sl/Slovenia_2cent.jpg,,
RE,2007,Slovenia,SVN-01,0.01,RE2007SVN-A-RE1-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/sl/Slovenia_1cent.jpg,,
RE,1999,Spain,ESP-01,2.0,RE1999ESP-A-RE1-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_2Euro_2003.jpg,,
RE,2014,Spain,ESP-02,2.0,RE2014ESP-A-RE2-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_2euro_2014.jpg,,
RE,2015,Spain,ESP-03,2.0,RE2015ESP-A-RE3-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_2euro_2015.jpg,,
RE,1999,Spain,ESP-01,1.0,RE1999ESP-A-RE1-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_1Euro_1999.jpg,,
RE,2014,Spain,ESP-02,1.0,RE2014ESP-A-RE2-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_1euro_2014.jpg,,
RE,2015,Spain,ESP-03,1.0,RE2015ESP-A-RE3-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_1Euro_2015.jpg,,
RE,1999,Spain,ESP-01,0.5,RE1999ESP-A-RE1-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_50cent_1999.jpg,,
RE,2014,Spain,ESP-02,0.5,RE2014ESP-A-RE2-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_50cent_2014.jpg,,
RE,1999,Spain,ESP-01,0.2,RE1999ESP-A-RE1-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_20cent_2001.jpg,,
RE,2014,Spain,ESP-02,0.2,RE2014ESP-A-RE2-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_20cent.jpg,,
RE,1999,Spain,ESP-01,0.1,RE1999ESP-A-RE1-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_10cent_2003.jpg,,
RE,2014,Spain,ESP-02,0.1,RE2014ESP-A-RE2-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_10cent.jpg,,
RE,1999,Spain,ESP-01,0.05,RE1999ESP-A-RE1-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_5cent_1999.jpg,,
RE,2014,Spain,ESP-02,0.05,RE2014ESP-A-RE2-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_5cent.jpg,,
RE,1999,Spain,ESP-01,0.02,RE1999ESP-A-RE1-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_2cent_2002.jpg,,
RE,2014,Spain,ESP-02,0.02,RE2014ESP-A-RE2-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_2cent.jpg,,
RE,1999,Spain,ESP-01,0.01,RE1999ESP-A-RE1-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_1cent_1999.jpg,,
RE,2014,Spain,ESP-02,0.01,RE2014ESP-A-RE2-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/es/Spain_1cent.jpg,,
RE,2002,Vatican City,VAT-01,2.0,RE2002VAT-A-RE1-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vaticano_2euro_2002.jpg,,
RE,2005,Vatican City,VAT-02,2.0,RE2005VAT-A-RE2-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vaticano_2euro_SedeVacante.jpg,,
RE,2006,Vatican City,VAT-03,2.0,RE2006VAT-A-RE3-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vaticano_2euro_2013.jpg,,
RE,2014,Vatican City,VAT-04,2.0,RE2014VAT-A-RE4-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vaticano_2euro_2016.jpg,,
RE,2017,Vatican City,VAT-05,2.0,RE2017VAT-A-RE5-200,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_2euro_2017.jpg,,
RE,2002,Vatican City,VAT-01,1.0,RE2002VAT-A-RE1-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1euro_2002.jpg,,
RE,2005,Vatican City,VAT-02,1.0,RE2005VAT-A-RE2-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1euro_SedeVacante.jpg,,
RE,2006,Vatican City,VAT-03,1.0,RE2006VAT-A-RE3-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1euro_2013.jpg,,
RE,2014,Vatican City,VAT-04,1.0,RE2014VAT-A-RE4-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1euro_2016.jpg,,
RE,2017,Vatican City,VAT-05,1.0,RE2017VAT-A-RE5-100,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1euro_2017.jpg,,
RE,2002,Vatican City,VAT-01,0.5,RE2002VAT-A-RE1-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_50cent_2002.jpg,,
RE,2005,Vatican City,VAT-02,0.5,RE2005VAT-A-RE2-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_50cent_SedeVacante.jpg,,
RE,2006,Vatican City,VAT-03,0.5,RE2006VAT-A-RE3-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_50cent_2013.jpg,,
RE,2014,Vatican City,VAT-04,0.5,RE2014VAT-A-RE4-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_50cent_2016.jpg,,
RE,2017,Vatican City,VAT-05,0.5,RE2017VAT-A-RE5-050,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_50cent_2017.jpg,,
RE,2002,Vatican City,VAT-01,0.2,RE2002VAT-A-RE1-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_20cent_2002.jpg,,
RE,2005,Vatican City,VAT-02,0.2,RE2005VAT-A-RE2-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_20cent_SedeVacante.jpg,,
RE,2006,Vatican City,VAT-03,0.2,RE2006VAT-A-RE3-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_20cent_2013.jpg,,
RE,2014,Vatican City,VAT-04,0.2,RE2014VAT-A-RE4-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_20cent_2016.jpg,,
RE,2017,Vatican City,VAT-05,0.2,RE2017VAT-A-RE5-020,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_20cent_2017.jpg,,
RE,2002,Vatican City,VAT-01,0.1,RE2002VAT-A-RE1-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_10cent_2002.jpg,,
RE,2005,Vatican City,VAT-02,0.1,RE2005VAT-A-RE2-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_10cent_SedeVacante.jpg,,
RE,2006,Vatican City,VAT-03,0.1,RE2006VAT-A-RE3-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_10cent_2013.jpg,,
RE,2014,Vatican City,VAT-04,0.1,RE2014VAT-A-RE4-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_10cent_2016.jpg,,
RE,2017,Vatican City,VAT-05,0.1,RE2017VAT-A-RE5-010,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_10cent_2017.jpg,,
RE,2002,Vatican City,VAT-01,0.05,RE2002VAT-A-RE1-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_5cent_2002.jpg,,
RE,2005,Vatican City,VAT-02,0.05,RE2005VAT-A-RE2-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_5cent_SedeVacante.jpg,,
RE,2006,Vatican City,VAT-03,0.05,RE2006VAT-A-RE3-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_5cent_2013.jpg,,
RE,2014,Vatican City,VAT-04,0.05,RE2014VAT-A-RE4-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_5cent_2016.jpg,,
RE,2017,Vatican City,VAT-05,0.05,RE2017VAT-A-RE5-005,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_5cent_2017.jpg,,
RE,2002,Vatican City,VAT-01,0.02,RE2002VAT-A-RE1-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_2cent_2002.jpg,,
RE,2005,Vatican City,VAT-02,0.02,RE2005VAT-A-RE2-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_2cent_SedeVacante.jpg,,
RE,2006,Vatican City,VAT-03,0.02,RE2006VAT-A-RE3-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_2cent_2013.jpg,,
RE,2014,Vatican City,VAT-04,0.02,RE2014VAT-A-RE4-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_2cent_2016.jpg,,
RE,2017,Vatican City,VAT-05,0.02,RE2017VAT-A-RE5-002,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_2cent_2017.jpg,,
RE,2002,Vatican City,VAT-01,0.01,RE2002VAT-A-RE1-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1cent_2002.jpg,,
RE,2005,Vatican City,VAT-02,0.01,RE2005VAT-A-RE2-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1cent_SedeVacante.jpg,,
RE,2006,Vatican City,VAT-03,0.01,RE2006VAT-A-RE3-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1cent_2013.jpg,,
RE,2014,Vatican City,VAT-04,0.01,RE2014VAT-A-RE4-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1cent_2016.jpg,,
RE,2017,Vatican City,VAT-05,0.01,RE2017VAT-A-RE5-001,https://www.ecb.europa.eu/euro/coins/common/shared/img/va/Vatican_1cent_2017.jpg,,
CC,2004,Vatican City,CC-2004,2.0,CC2004VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2004/comm_2004_va.jpg,75th anniversary of the founding of the Vatican City State,"100,000 coins"
CC,2004,Italy,CC-2004,2.0,CC2004ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2004/comm_2004_it.jpg,5th decade of the World Food Programme,16 million coins
CC,2004,San Marino,CC-2004,2.0,CC2004SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2004/comm_2004_sm.jpg,"Bartolomeo Borghesi (historian, numismatist)","110,000 coins"
CC,2004,Finland,CC-2004,2.0,CC2004FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2004/comm_2004_fi.jpg,Enlargement of the European Union by ten new Member States,1 million coins
CC,2004,Luxembourg,CC-2004,2.0,CC2004LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2004/comm_2004_lu.jpg,Effigy and monogram of Grand-Duke Henri,2.49 million coins
CC,2004,Greece,CC-2004,2.0,CC2004GRC-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2004/comm_2004_el.jpg,Olympic Games in Athens 2004,50 million coins
CC,2005,Vatican City,CC-2005,2.0,CC2005VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2005/comm_2005_va.jpg,20th World Youth Day,"100,000 coins"
CC,2005,San Marino,CC-2005,2.0,CC2005SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2005/comm_2005_sm.jpg,World Year of Physics 2005,"130,000 coins"
CC,2005,Italy,CC-2005,2.0,CC2005ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2005/comm_2005_it.jpg,1st anniversary of the signing of the European Constitution,18 million coins
CC,2005,Finland,CC-2005,2.0,CC2005FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2005/comm_2005_fi.jpg,60th anniversary of the establishment of the United Nations and 50th anniversary of Finland’s membership therein,2 million coins
CC,2005,Austria,CC-2005,2.0,CC2005AUT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2005/comm_2005_at.jpg,50th anniversary of the Austrian State Treaty,7 million coins
CC,2005,Spain,CC-2005,2.0,CC2005ESP-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2005/comm_2005_sp.jpg,4th centenary of the first edition of Miguel de Cervantes’ 'The ingenious gentleman Don Quixote of La Mancha',8 million coins
CC,2005,Belgium,CC-2005,2.0,CC2005BEL-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2005/comm_2005_be.jpg,Belgium-Luxembourg Economic Union,6 million coins
CC,2005,Luxembourg,CC-2005,2.0,CC2005LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2005/comm_2005_lu_2.jpg,"50th birthday of Grand Duke Henri, 5th anniversary of his accession to the throne and 100th anniversary of the death of Grand Duke Adolphe",2.8 million coins
CC,2006,Vatican City,CC-2006,2.0,CC2006VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2006/comm_2006_va.jpg,5th Centenary of the Swiss Pontifical Guard,"100,000 coins"
CC,2006,San Marino,CC-2006,2.0,CC2006SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2006/comm_2006_sm.jpg,500th anniversary of Christopher Columbus' death,"120,000 coins"
CC,2006,Finland,CC-2006,2.0,CC2006FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2006/comm_2006_fi.jpg,100th anniversary of universal and equal suffrage,2.5 million coins
CC,2006,Belgium,CC-2006,2.0,CC2006BEL-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2006/comm_2006_be.jpg,Atomium,5 million coins
CC,2006,Germany,CC-2006,2.0,CC2006DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2006/comm_2006_de.jpg,Schleswig-Holstein,30 million coins
CC,2006,Italy,CC-2006,2.0,CC2006ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2006/comm_2006_it.jpg,XX Olympic Winter Games - Turin 2006,40 million coins
CC,2006,Luxembourg,CC-2006,2.0,CC2006LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2006/comm_2006_lu.jpg,"25th birthday of Grand-Duke Guillaume, heir to the throne",1.1 million coins
CC,2007,Finland,CC-2007,2.0,CC2007FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/comm_2007_Finland.jpg,90th anniversary of Finland’s independence,2 million coins
CC,2007,San Marino,CC-2007,2.0,CC2007SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/comm_2007_San_marino.jpg,Bicentenary of the birth of Giuseppe Garibaldi,"130,000 coins"
CC,2007,Vatican City,CC-2007,2.0,CC2007VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/comm_2007_va.jpg,80th birthday of His Holiness Pope Benedict XVI,"100,000 coins"
CC,2007,Monaco,CC-2007,2.0,CC2007MCO-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/comm_2007_Monaco.jpg,25th anniversary of the death of Princess Grace,"20,000 coins"
CC,2007,Portugal,CC-2007,2.0,CC2007PRT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/comm_2007_Portugal.jpg,Portuguese Presidency of the European Union,2 million coins
CC,2007,Austria,CC-2007-TOR,2.0,CC2007AUT-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Austria.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Belgium,CC-2007-TOR,2.0,CC2007BEL-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Belgium.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Finland,CC-2007-TOR,2.0,CC2007FIN-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Finland.jpg,50th anniversary of the Treaty of Rome,
CC,2007,France,CC-2007-TOR,2.0,CC2007FRA-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_France.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Germany,CC-2007-TOR,2.0,CC2007DEU-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Germany.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Greece,CC-2007-TOR,2.0,CC2007GRC-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Greece.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Ireland,CC-2007-TOR,2.0,CC2007IRL-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Ireland.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Italy,CC-2007-TOR,2.0,CC2007ITA-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Italy.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Luxembourg,CC-2007-TOR,2.0,CC2007LUX-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Luxembourg.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Netherlands,CC-2007-TOR,2.0,CC2007NLD-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Netherlands.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Portugal,CC-2007-TOR,2.0,CC2007PRT-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Portugal.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Slovenia,CC-2007-TOR,2.0,CC2007SVN-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Slovenia.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Spain,CC-2007-TOR,2.0,CC2007ESP-A-TOR-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/joint_comm_2007_Spain.jpg,50th anniversary of the Treaty of Rome,
CC,2007,Germany,CC-2007,2.0,CC2007DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/comm_2007_Germany.jpg,Mecklenburg-Vorpommern,30 million coins
CC,2007,Luxembourg,CC-2007,2.0,CC2007LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2007/comm_2007_luxembourg.jpg,Grand Ducal Palace,1.1 million coins
